total_volume,volume_head,volume_thorax,volume_abdomen,total_length,length_head,length_thorax,length_abdomen,file_name
0.553,0.049,0.319,0.185,6.371,0.89,1.353,3.031,CAS001_CAS0000043_stacked_01_H
0.207,0.07,0.069,0.068,4.615,1.259,1.444,1.772,CAS002_CAS0000115_stacked_01_H
0.379,0.111,0.119,0.149,5.199,1.523,1.155,1.996,CAS001_CAS0000093_stacked_01_H
1.071,0.132,0.462,0.477,9.239,1.399,1.773,4.387,CAS001_CAS0000037_stacked_02_H
1.567,0.126,0.427,1.014,8.139,0.658,2.795,4.522,CAS001_CAS0000079_stacked_02_H
0.259,0.045,0.088,0.126,4.469,0.948,0.63,1.942,CAS002_CAS0000133_stacked_02_H
0.464,0.198,0.2,0.066,3.48,0.949,1.09,0.738,CAS002_CAS0000099_stacked_02_H
2.627,0.461,1.277,0.889,10.229,1.549,2.17,4.547,CAS001_CAS0000065_stacked_02_H
0.283,0.072,0.096,0.115,4.138,1.003,1.212,1.797,CAS001_CAS0000011_stacked_01_H
0.261,0.069,0.087,0.105,5.03,1.016,0.914,2.185,CAS002_CAS0000147_stacked_01_H
0.157,0.05,0.055,0.052,3.853,0.973,1.206,1.518,CAS002_CAS0000109_stacked_01_H
0.496,0.121,0.161,0.214,7.494,1.436,1.514,2.726,CAS001_CAS0000077_stacked_01_H
0.394,0.09,0.2,0.104,6.182,1.124,1.624,2.623,CAS001_CAS0000039_stacked_01_H
0.242,0.207,0.035,,1.872,1.229,0.605,,CAS002_CAS0000121_stacked_01_H
0.219,0.043,0.078,0.098,4.407,0.757,1.291,2.048,CAS002_CAS0000155_stacked_02_H
0.932,0.217,0.51,0.205,6.536,1.387,1.781,2.576,CAS001_CAS0000015_stacked_03_H
0.437,0.202,0.177,0.058,6.498,1.377,1.312,0.394,CAS001_CAS0000003_stacked_02_H
